    tile,    year,     doy,    hour,     cID,          sp,       layer,     density,         dbh,      height,      Acrown,          bl,         LAI,         GPP,         NPP,      Transp,      Resp_r, Grow_Resp_r,    Growth_r,      Resp_s, Grow_Resp_s,    Growth_s,  Phloem_KgC,         vpd,          gs,       kstem, capacitance,       Psi_L,       Psi_W,      W_leaf,      W_stem,
       1,     168,     138,       7,       1,       3,       1,     10.0000,      1.3970,     42.5503,    247.6812,     62.3318,      3.4953,      0.0000,     -0.0321,      0.8682,      0.1556,      5.5639,     11.1279,      1.3754,     28.7533,     57.5066,      0.0192,      0.0007,      0.0156,      0.2009,   7714.6167,-419196.2500,   -914.5624,    549.1627,  25715.3906,
       1,     168,     138,       8,       1,       3,       1,     10.0000,      1.3970,     42.5503,    247.6812,     62.3318,      3.4953,      0.0140,     -0.0181,      0.7618,      0.1542,      5.5639,     11.1279,      1.3630,     28.7533,     57.5066,      0.0192,      0.0006,      0.0156,      0.2009,   7714.6177,-419111.9062,   -911.9003,    549.1685,  25715.3887,
       1,     168,     138,       9,       1,       3,       1,     10.0000,      1.3970,     42.5503,    247.6812,     62.3318,      3.4953,      0.0554,      0.0231,      2.5147,      0.1614,      5.5639,     11.1279,      1.4259,     28.7533,     57.5066,      0.0192,      0.0005,      0.0593,      0.2009,   7714.6167,-418970.3750,   -911.9675,    549.1782,  25715.3906,
       1,     168,     138,      10,       1,       3,       1,     10.0000,      1.3970,     42.5503,    247.6812,     62.3318,      3.4953,      0.1404,      0.1073,      8.7123,      0.1828,      5.5639,     11.1279,      1.6153,     28.7533,     57.5066,      0.0192,      0.0006,      0.1821,      0.2009,   7714.6177,-421171.5312,   -912.5671,    549.0270,  25715.3906,
       1,     168,     138,      11,       1,       3,       1,     10.0000,      1.3970,     42.5503,    247.6812,     62.3318,      3.4953,      0.1751,      0.1414,      9.9484,      0.2044,      5.5639,     11.1279,      1.8065,     28.7533,     57.5066,      0.0192,      0.0005,      0.2329,      0.2009,   7714.6177,-429189.2188,   -914.6414,    548.4769,  25715.3906,
       1,     168,     138,      12,       1,       3,       1,     10.0000,      1.3970,     42.5503,    247.6812,     62.3318,      3.4953,      0.1801,      0.1459,      9.9478,      0.2212,      5.5639,     11.1279,      1.9543,     28.7533,     57.5066,      0.0192,      0.0005,      0.2403,      0.2009,   7714.6177,-431445.9688,   -916.0596,    548.3224,  25715.3906,
       1,     168,     138,      13,       1,       3,       1,     10.0000,      1.3970,     42.5503,    247.6812,     62.3318,      3.4953,      0.1737,      0.1393,      9.4412,      0.2271,      5.5639,     11.1279,      2.0067,     28.7533,     57.5066,      0.0192,      0.0005,      0.2310,      0.2009,   7714.6177,-431640.4375,   -917.1099,    548.3091,  25715.3906,
       1,     168,     138,      14,       1,       3,       1,     10.0000,      1.3970,     42.5503,    247.6812,     62.3318,      3.4953,      0.0982,      0.0649,      5.4407,      0.1908,      5.5639,     11.1279,      1.6857,     28.7533,     57.5066,      0.0192,      0.0006,      0.1207,      0.2009,   7714.6177,-431017.3750,   -917.8010,    548.3518,  25715.3906,
       1,     168,     138,      15,       1,       3,       1,     10.0000,      1.3970,     42.5503,    247.6812,     62.3318,      3.4953,      0.1323,      0.0990,     20.7496,      0.1908,      5.5639,     11.1279,      1.6857,     28.7533,     57.5066,      0.0192,      0.0015,      0.1688,      0.2009,   7714.6177,-425910.7500,   -911.7572,    548.7019,  25715.3887,
       1,     168,     138,      16,       1,       3,       1,     10.0000,      1.3970,     42.5503,    247.6812,     62.3318,      3.4953,      0.1632,      0.1293,     48.6518,      0.2104,      5.5639,     11.1279,      1.8588,     28.7533,     57.5066,      0.0192,      0.0028,      0.2110,      0.2009,   7714.6167,-444802.8750,   -915.8824,    547.4062,  25715.3906,
       1,     168,     138,      17,       1,       3,       1,     10.0000,      1.3970,     42.5503,    247.6812,     62.3318,      3.4953,      0.1695,      0.1350,     67.1569,      0.2339,      5.5639,     11.1279,      2.0665,     28.7533,     57.5066,      0.0192,      0.0038,      0.2182,      0.2009,   7714.6177,-481692.1562,   -923.8647,    544.8835,  25715.3887,
       1,     168,     138,      18,       1,       3,       1,     10.0000,      1.3970,     42.5503,    247.6812,     62.3318,      3.4953,      0.1273,      0.0933,     49.5743,      0.2139,      5.5639,     11.1279,      1.8902,     28.7533,     57.5066,      0.0192,      0.0039,      0.1581,      0.2008,   7714.6167,-508289.1562,   -930.3008,    543.0779,  25715.3887,
       1,     168,     138,      19,       1,       3,       1,     10.0000,      1.3970,     42.5503,    247.6812,     62.3318,      3.4953,      0.0523,      0.0191,      6.9131,      0.1889,      5.5639,     11.1279,      1.6691,     28.7533,     57.5066,      0.0192,      0.0016,      0.0534,      0.2008,   7714.6167,-488354.4688,   -927.8646,    544.4340,  25715.3906,
       1,     168,     138,      20,       1,       3,       1,     10.0000,      1.3970,     42.5503,    247.6812,     62.3318,      3.4953,      0.0054,     -0.0277,      1.6612,      0.1823,      5.5639,     11.1279,      1.6105,     28.7533,     57.5066,      0.0192,      0.0013,      0.0156,      0.2008,   7714.6177,-432705.6250,   -918.2582,    548.2229,  25715.3887,
       1,     168,     138,      21,       1,       3,       1,     10.0000,      1.3970,     42.5503,    247.6812,     62.3318,      3.4953,      0.0000,     -0.0328,      2.8909,      0.1744,      5.5639,     11.1279,      1.5415,     28.7533,     57.5066,      0.0192,      0.0023,      0.0156,      0.2009,   7714.6167,-421299.7500,   -916.3459,    549.0177,  25715.3926,
       1,     168,     138,      22,       1,       3,       1,     10.0000,      1.3970,     42.5503,    247.6812,     62.3318,      3.4953,      0.0000,     -0.0327,      4.5046,      0.1715,      5.5639,     11.1279,      1.5156,     28.7533,     57.5066,      0.0192,      0.0036,      0.0156,      0.2009,   7714.6182,-421849.0312,   -916.6575,    548.9806,  25715.3906,
       1,     168,     138,      23,       1,       3,       1,     10.0000,      1.3970,     42.5503,    247.6812,     62.3318,      3.4953,      0.0000,     -0.0326,      3.5525,      0.1691,      5.5639,     11.1279,      1.4946,     28.7533,     57.5066,      0.0192,      0.0028,      0.0156,      0.2009,   7714.6177,-423934.1562,   -917.3989,    548.8375,  25715.3906,
       1,     168,     138,      24,       1,       3,       1,     10.0000,      1.3970,     42.5503,    247.6812,     62.3318,      3.4953,      0.0000,     -0.0325,      2.1605,      0.1665,      5.5639,     11.1279,      1.4709,     28.7533,     57.5066,      0.0192,      0.0017,      0.0156,      0.2009,   7714.6177,-422912.5625,   -917.5125,    548.9076,  25715.3887,
       1,     168,     139,       1,       1,       3,       1,     10.0000,      1.3970,     42.5507,    247.6871,     62.3333,      3.4953,      0.0000,     -0.0324,      1.6836,      0.1638,      5.5637,     11.1273,      1.4476,     28.7499,     57.4999,      0.0192,      0.0013,      0.0156,      0.2009,   7714.6167,-421222.5625,   -917.6455,    549.0366,  25716.5508,
       1,     168,     139,       2,       1,       3,       1,     10.0000,      1.3970,     42.5507,    247.6871,     62.3333,      3.4953,      0.0000,     -0.0323,      1.1785,      0.1601,      5.5637,     11.1273,      1.4146,     28.7499,     57.4999,      0.0192,      0.0009,      0.0156,      0.2009,   7714.9653,-420319.9688,   -910.5972,    549.0987,  25716.5488,
       1,     168,     139,       3,       1,       3,       1,     10.0000,      1.3970,     42.5507,    247.6871,     62.3333,      3.4953,      0.0000,     -0.0323,      1.3086,      0.1611,      5.5637,     11.1273,      1.4231,     28.7499,     57.4999,      0.0192,      0.0010,      0.0156,      0.2009,   7714.9648,-419604.0938,   -910.5658,    549.1478,  25716.5527,
       1,     168,     139,       4,       1,       3,       1,     10.0000,      1.3970,     42.5507,    247.6871,     62.3333,      3.4953,      0.0000,     -0.0324,      1.1839,      0.1635,      5.5637,     11.1273,      1.4447,     28.7499,     57.4999,      0.0192,      0.0009,      0.0156,      0.2009,   7714.9663,-419705.8438,   -910.6847,    549.1407,  25716.5508,
       1,     168,     139,       5,       1,       3,       1,     10.0000,      1.3970,     42.5507,    247.6871,     62.3333,      3.4953,      0.0000,     -0.0325,      1.1182,      0.1653,      5.5637,     11.1273,      1.4607,     28.7499,     57.4999,      0.0192,      0.0009,      0.0156,      0.2009,   7714.9653,-419557.4688,   -910.7484,    549.1509,  25716.5508,
       1,     168,     139,       6,       1,       3,       1,     10.0000,      1.3970,     42.5507,    247.6871,     62.3333,      3.4953,      0.0000,     -0.0325,      1.0079,      0.1663,      5.5637,     11.1273,      1.4694,     28.7499,     57.4999,      0.0192,      0.0008,      0.0156,      0.2009,   7714.9653,-419461.6250,   -910.8143,    549.1575,  25716.5527,
       1,     168,     139,       7,       1,       3,       1,     10.0000,      1.3970,     42.5507,    247.6871,     62.3333,      3.4953,      0.0000,     -0.0325,      0.5768,      0.1673,      5.5637,     11.1273,      1.4783,     28.7499,     57.4999,      0.0192,      0.0005,      0.0156,      0.2009,   7714.9663,-419313.7500,   -910.8601,    549.1677,  25716.5508,
       1,     168,     139,       8,       1,       3,       1,     10.0000,      1.3970,     42.5507,    247.6871,     62.3333,      3.4953,      0.0071,     -0.0255,      0.4168,      0.1668,      5.5637,     11.1273,      1.4739,     28.7499,     57.4999,      0.0192,      0.0003,      0.0156,      0.2009,   7714.9653,-418756.8438,   -910.7842,    549.2059,  25716.5488,
       1,     168,     139,       9,       1,       3,       1,     10.0000,      1.3970,     42.5507,    247.6871,     62.3333,      3.4953,      0.0528,      0.0204,      1.4373,      0.1633,      5.5637,     11.1273,      1.4432,     28.7499,     57.4999,      0.0192,      0.0003,      0.0555,      0.2009,   7714.9648,-418506.8125,   -910.1358,    549.2231,  25716.5488,
       1,     168,     139,      10,       1,       3,       1,     10.0000,      1.3970,     42.5507,    247.6871,     62.3333,      3.4953,      0.1214,      0.0888,      4.1869,      0.1693,      5.5637,     11.1273,      1.4961,     28.7499,     57.4999,      0.0192,      0.0003,      0.1551,      0.2009,   7714.9648,-419773.7812,   -910.4954,    549.1361,  25716.5508,
       1,     168,     139,      11,       1,       3,       1,     10.0000,      1.3970,     42.5507,    247.6871,     62.3333,      3.4953,      0.1438,      0.1105,      5.7636,      0.1896,      5.5637,     11.1273,      1.6758,     28.7499,     57.4999,      0.0192,      0.0004,      0.1875,      0.2009,   7714.9653,-423355.1250,   -911.6226,    548.8903,  25716.5508,
       1,     168,     139,      12,       1,       3,       1,     10.0000,      1.3970,     42.5507,    247.6871,     62.3333,      3.4953,      0.1592,      0.1250,      7.6836,      0.2207,      5.5637,     11.1273,      1.9505,     28.7499,     57.4999,      0.0192,      0.0005,      0.2099,      0.2009,   7714.9653,-425656.5625,   -912.8536,    548.7324,  25716.5488,
       1,     168,     139,      13,       1,       3,       1,     10.0000,      1.3970,     42.5507,    247.6871,     62.3333,      3.4953,      0.1715,      0.1372,      9.3149,      0.2251,      5.5637,     11.1273,      1.9892,     28.7499,     57.4999,      0.0192,      0.0005,      0.2277,      0.2009,   7714.9648,-428280.9062,   -914.7269,    548.5525,  25716.5508,
       1,     168,     139,      14,       1,       3,       1,     10.0000,      1.3970,     42.5507,    247.6871,     62.3333,      3.4953,      0.0868,      0.0538,      7.1301,      0.1843,      5.5637,     11.1273,      1.6282,     28.7499,     57.4999,      0.0192,      0.0008,      0.1040,      0.2009,   7714.9653,-430568.1250,   -913.8830,    548.3957,  25716.5508,
       1,     168,     139,      15,       1,       3,       1,     10.0000,      1.3970,     42.5507,    247.6871,     62.3333,      3.4953,      0.0963,      0.0636,     11.5033,      0.1722,      5.5637,     11.1273,      1.5217,     28.7499,     57.4999,      0.0192,      0.0012,      0.1175,      0.2009,   7714.9653,-428007.1562,   -912.2542,    548.5713,  25716.5508,
       1,     168,     139,      16,       1,       3,       1,     10.0000,      1.3970,     42.5507,    247.6871,     62.3333,      3.4953,      0.0965,      0.0638,     18.8288,      0.1719,      5.5637,     11.1273,      1.5187,     28.7499,     57.4999,      0.0192,      0.0020,      0.1170,      0.2009,   7714.9653,-433307.8438,   -913.8071,    548.2078,  25716.5508,
       1,     168,     139,      17,       1,       3,       1,     10.0000,      1.3970,     42.5507,    247.6871,     62.3333,      3.4953,      0.0852,      0.0525,     27.7185,      0.1732,      5.5637,     11.1273,      1.5308,     28.7499,     57.4999,      0.0192,      0.0034,      0.0995,      0.2009,   7714.9653,-443019.0000,   -916.1778,    547.5424,  25716.5508,
       1,     168,     139,      18,       1,       3,       1,     10.0000,      1.3970,     42.5507,    247.6871,     62.3333,      3.4953,      0.0973,      0.0643,     35.0485,      0.1801,      5.5637,     11.1273,      1.5915,     28.7499,     57.4999,      0.0192,      0.0037,      0.1162,      0.2009,   7714.9653,-455089.5312,   -919.1254,    546.7167,  25716.5508,
       1,     168,     139,      19,       1,       3,       1,     10.0000,      1.3970,     42.5507,    247.6871,     62.3333,      3.4953,      0.0483,      0.0154,      5.8904,      0.1780,      5.5637,     11.1273,      1.5726,     28.7499,     57.4999,      0.0192,      0.0015,      0.0480,      0.2009,   7714.9653,-465395.4375,   -921.8709,    546.0130,  25716.5508,
       1,     168,     139,      20,       1,       3,       1,     10.0000,      1.3970,     42.5507,    247.6871,     62.3333,      3.4953,      0.0052,     -0.0273,      0.9341,      0.1638,      5.5637,     11.1273,      1.4476,     28.7499,     57.4999,      0.0192,      0.0007,      0.0156,      0.2009,   7714.9653,-429445.2188,   -912.3998,    548.4671,  25716.5508,
       1,     168,     139,      21,       1,       3,       1,     10.0000,      1.3970,     42.5507,    247.6871,     62.3333,      3.4953,      0.0000,     -0.0323,      0.9043,      0.1593,      5.5637,     11.1273,      1.4075,     28.7499,     57.4999,      0.0192,      0.0007,      0.0156,      0.2009,   7714.9653,-420092.1875,   -910.4774,    549.1139,  25716.5508,
       1,     168,     139,      22,       1,       3,       1,     10.0000,      1.3970,     42.5507,    247.6871,     62.3333,      3.4953,      0.0000,     -0.0319,      0.9902,      0.1489,      5.5637,     11.1273,      1.3159,     28.7499,     57.4999,      0.0192,      0.0008,      0.0156,      0.2009,   7714.9653,-419238.3750,   -910.3071,    549.1729,  25716.5508,
       1,     168,     139,      23,       1,       3,       1,     10.0000,      1.3970,     42.5507,    247.6871,     62.3333,      3.4953,      0.0000,     -0.0317,      1.1089,      0.1422,      5.5637,     11.1273,      1.2562,     28.7499,     57.4999,      0.0192,      0.0009,      0.0156,      0.2009,   7714.9653,-419272.2188,   -910.4064,    549.1705,  25716.5488,
       1,     168,     139,      24,       1,       3,       1,     10.0000,      1.3970,     42.5507,    247.6871,     62.3333,      3.4953,      0.0000,     -0.0319,      1.2522,      0.1473,      5.5637,     11.1273,      1.3014,     28.7499,     57.4999,      0.0192,      0.0010,      0.0156,      0.2009,   7714.9648,-419425.5625,   -910.3575,    549.1600,  25716.5508,
       1,     168,     140,       1,       1,       3,       1,     10.0000,      1.3971,     42.5510,    247.6929,     62.3348,      3.4953,      0.0000,     -0.0319,      0.6234,      0.1477,      5.5644,     11.1288,      1.3054,     28.7391,     57.4781,      0.0192,      0.0005,      0.0156,      0.2010,   7714.9653,-419776.0000,   -910.7508,    549.1492,  25717.7070,
       1,     168,     140,       2,       1,       3,       1,     10.0000,      1.3971,     42.5510,    247.6929,     62.3348,      3.4953,      0.0000,     -0.0319,      0.4396,      0.1479,      5.5644,     11.1288,      1.3067,     28.7391,     57.4781,      0.0192,      0.0003,      0.0156,      0.2010,   7715.3125,-418858.9062,   -910.3627,    549.2121,  25717.7070,
       1,     168,     140,       3,       1,       3,       1,     10.0000,      1.3971,     42.5510,    247.6929,     62.3348,      3.4953,      0.0000,     -0.0319,      0.4769,      0.1480,      5.5644,     11.1288,      1.3080,     28.7391,     57.4781,      0.0192,      0.0004,      0.0156,      0.2010,   7715.3125,-418547.4062,   -910.1238,    549.2335,  25717.7090,
       1,     168,     140,       4,       1,       3,       1,     10.0000,      1.3971,     42.5510,    247.6929,     62.3348,      3.4953,      0.0000,     -0.0318,      0.8758,      0.1471,      5.5644,     11.1288,      1.3001,     28.7391,     57.4781,      0.0192,      0.0007,      0.0156,      0.2010,   7715.3130,-418567.2188,   -910.1332,    549.2321,  25717.7090,
       1,     168,     140,       5,       1,       3,       1,     10.0000,      1.3971,     42.5510,    247.6929,     62.3348,      3.4953,      0.0000,     -0.0318,      0.4800,      0.1465,      5.5644,     11.1288,      1.2949,     28.7391,     57.4781,      0.0192,      0.0004,      0.0156,      0.2010,   7715.3130,-419072.5312,   -910.2913,    549.1974,  25717.7090,
       1,     168,     140,       6,       1,       3,       1,     10.0000,      1.3971,     42.5510,    247.6929,     62.3348,      3.4953,      0.0000,     -0.0319,      0.3692,      0.1491,      5.5644,     11.1288,      1.3172,     28.7391,     57.4781,      0.0192,      0.0003,      0.0156,      0.2010,   7715.3130,-418616.6562,   -910.2278,    549.2287,  25717.7070,
       1,     168,     140,       7,       1,       3,       1,     10.0000,      1.3971,     42.5510,    247.6929,     62.3348,      3.4953,      0.0000,     -0.0320,      0.3669,      0.1501,      5.5644,     11.1288,      1.3266,     28.7391,     57.4781,      0.0192,      0.0003,      0.0156,      0.2010,   7715.3125,-418437.5938,   -910.1996,    549.2410,  25717.7051,
       1,     168,     140,       8,       1,       3,       1,     10.0000,      1.3971,     42.5510,    247.6929,     62.3348,      3.4953,      0.0131,     -0.0188,      0.3618,      0.1483,      5.5644,     11.1288,      1.3106,     28.7391,     57.4781,      0.0192,      0.0003,      0.0156,      0.2010,   7715.3120,-418419.4062,   -910.1985,    549.2423,  25717.7070,
       1,     168,     140,       9,       1,       3,       1,     10.0000,      1.3971,     42.5510,    247.6929,     62.3348,      3.4953,      0.1104,      0.0783,      3.3557,      0.1533,      5.5644,     11.1288,      1.3549,     28.7391,     57.4781,      0.0192,      0.0003,      0.1393,      0.2010,   7715.3125,-418411.0938,   -910.2530,    549.2428,  25717.7070,
       1,     168,     140,      10,       1,       3,       1,     10.0000,      1.3971,     42.5510,    247.6929,     62.3348,      3.4953,      0.1734,      0.1406,      6.5168,      0.1762,      5.5644,     11.1288,      1.5570,     28.7391,     57.4781,      0.0192,      0.0003,      0.2306,      0.2010,   7715.3125,-422190.2812,   -911.3043,    548.9833,  25717.7070,
       1,     168,     140,      11,       1,       3,       1,     10.0000,      1.3971,     42.5510,    247.6929,     62.3348,      3.4953,      0.1866,      0.1523,      9.2780,      0.2234,      5.5644,     11.1288,      1.9737,     28.7391,     57.4781,      0.0192,      0.0005,      0.2500,      0.2009,   7715.3125,-426509.1250,   -913.0738,    548.6870,  25717.7070,
       1,     168,     140,      12,       1,       3,       1,     10.0000,      1.3971,     42.5510,    247.6929,     62.3348,      3.4953,      0.1801,      0.1460,      8.6772,      0.2179,      5.5644,     11.1288,      1.9259,     28.7391,     57.4781,      0.0192,      0.0004,      0.2405,      0.2009,   7715.3125,-430369.8750,   -915.9356,    548.4224,  25717.7070,
       1,     168,     140,      13,       1,       3,       1,     10.0000,      1.3971,     42.5510,    247.6929,     62.3348,      3.4953,      0.1865,      0.1518,     10.2436,      0.2434,      5.5644,     11.1288,      2.1509,     28.7391,     57.4781,      0.0192,      0.0005,      0.2500,      0.2009,   7715.3125,-429945.7500,   -917.0568,    548.4515,  25717.7051,
       1,     168,     140,      14,       1,       3,       1,     10.0000,      1.3971,     42.5510,    247.6929,     62.3348,      3.4953,      0.1866,      0.1518,     11.3015,      0.2453,      5.5644,     11.1288,      2.1678,     28.7391,     57.4781,      0.0192,      0.0006,      0.2500,      0.2009,   7715.3120,-431887.0938,   -919.2283,    548.3184,  25717.7090,
       1,     168,     140,      15,       1,       3,       1,     10.0000,      1.3971,     42.5510,    247.6929,     62.3348,      3.4953,      0.1886,      0.1540,     36.1559,      0.2376,      5.5644,     11.1288,      2.0991,     28.7391,     57.4781,      0.0192,      0.0018,      0.2500,      0.2009,   7715.3130,-433390.6250,   -920.6790,    548.2154,  25717.7090,
       1,     168,     140,      16,       1,       3,       1,     10.0000,      1.3971,     42.5510,    247.6929,     62.3348,      3.4953,      0.1859,      0.1514,     84.0262,      0.2343,      5.5644,     11.1288,      2.0706,     28.7391,     57.4781,      0.0192,      0.0043,      0.2406,      0.2009,   7715.3130,-464906.2188,   -927.4094,    546.0557,  25717.7051,
       1,     168,     140,      17,       1,       3,       1,     10.0000,      1.3971,     42.5510,    247.6929,     62.3348,      3.4953,      0.1432,      0.1093,     55.6153,      0.2102,      5.5644,     11.1288,      1.8571,     28.7391,     57.4781,      0.0192,      0.0038,      0.1808,      0.2009,   7715.3120,-528124.6250,   -940.1788,    541.7449,  25717.7070,
       1,     168,     140,      18,       1,       3,       1,     10.0000,      1.3971,     42.5510,    247.6929,     62.3348,      3.4953,      0.1050,      0.0719,     52.3474,      0.1872,      5.5644,     11.1288,      1.6543,     28.7391,     57.4781,      0.0192,      0.0051,      0.1254,      0.2008,   7715.3125,-497703.2812,   -935.3842,    543.8220,  25717.7070,
       1,     168,     140,      19,       1,       3,       1,     10.0000,      1.3971,     42.5510,    247.6929,     62.3348,      3.4953,      0.0811,      0.0479,     37.1942,      0.1910,      5.5644,     11.1288,      1.6875,     28.7391,     57.4781,      0.0192,      0.0050,      0.0921,      0.2009,   7715.3125,-490939.1250,   -934.8104,    544.2857,  25717.7070,
       1,     168,     140,      20,       1,       3,       1,     10.0000,      1.3971,     42.5510,    247.6929,     62.3348,      3.4953,      0.0054,     -0.0276,      5.7902,      0.1796,      5.5644,     11.1288,      1.5868,     28.7391,     57.4781,      0.0192,      0.0046,      0.0156,      0.2009,   7715.3125,-471198.8750,   -931.6977,    545.6289,  25717.7070,
       1,     168,     140,      21,       1,       3,       1,     10.0000,      1.3971,     42.5510,    247.6929,     62.3348,      3.4953,      0.0000,     -0.0328,      5.2633,      0.1750,      5.5644,     11.1288,      1.5462,     28.7391,     57.4781,      0.0192,      0.0042,      0.0156,      0.2009,   7715.3125,-429820.3750,   -924.3354,    548.4528,  25717.7090,
       1,     168,     140,      22,       1,       3,       1,     10.0000,      1.3971,     42.5510,    247.6929,     62.3348,      3.4953,      0.0000,     -0.0328,      4.0429,      0.1746,      5.5644,     11.1288,      1.5431,     28.7391,     57.4781,      0.0192,      0.0032,      0.0156,      0.2009,   7715.3130,-425596.2500,   -923.7291,    548.7496,  25717.7090,
       1,     168,     140,      23,       1,       3,       1,     10.0000,      1.3971,     42.5510,    247.6929,     62.3348,      3.4953,      0.0000,     -0.0328,      2.8233,      0.1746,      5.5644,     11.1288,      1.5431,     28.7391,     57.4781,      0.0192,      0.0022,      0.0156,      0.2009,   7715.3130,-423680.4375,   -923.4857,    548.8812,  25717.7070,
       1,     168,     140,      24,       1,       3,       1,     10.0000,      1.3971,     42.5510,    247.6929,     62.3348,      3.4953,      0.0000,     -0.0327,      3.1273,      0.1724,      5.5644,     11.1288,      1.5233,     28.7391,     57.4781,      0.0192,      0.0025,      0.0156,      0.2009,   7715.3125,-421974.7812,   -923.2480,    548.9982,  25717.7070,
       1,     168,     141,       1,       1,       3,       1,     10.0000,      1.3971,     42.5514,    247.6988,     62.3362,      3.4953,      0.0000,     -0.0327,      2.3718,      0.1732,      5.5634,     11.1267,      1.5309,     28.7421,     57.4842,      0.0192,      0.0019,      0.0156,      0.2010,   7715.3125,-422367.0312,   -923.6749,    548.9843,  25718.8672,
       1,     168,     141,       2,       1,       3,       1,     10.0000,      1.3971,     42.5514,    247.6988,     62.3362,      3.4953,      0.0000,     -0.0328,      1.9153,      0.1759,      5.5634,     11.1267,      1.5540,     28.7421,     57.4842,      0.0192,      0.0015,      0.0156,      0.2010,   7715.6606,-421293.4062,   -923.2659,    549.0580,  25718.8672,
       1,     168,     141,       3,       1,       3,       1,     10.0000,      1.3971,     42.5514,    247.6988,     62.3362,      3.4953,      0.0000,     -0.0327,      1.8111,      0.1732,      5.5634,     11.1267,      1.5309,     28.7421,     57.4842,      0.0192,      0.0014,      0.0156,      0.2010,   7715.6606,-420623.9062,   -923.1844,    549.1039,  25718.8672,
       1,     168,     141,       4,       1,       3,       1,     10.0000,      1.3971,     42.5514,    247.6988,     62.3362,      3.4953,      0.0000,     -0.0327,      1.4155,      0.1724,      5.5634,     11.1267,      1.5233,     28.7421,     57.4842,      0.0192,      0.0011,      0.0156,      0.2010,   7715.6606,-420434.4688,   -923.1921,    549.1169,  25718.8672,
       1,     168,     141,       5,       1,       3,       1,     10.0000,      1.3971,     42.5514,    247.6988,     62.3362,      3.4953,      0.0000,     -0.0326,      1.4011,      0.1678,      5.5634,     11.1267,      1.4828,     28.7421,     57.4842,      0.0192,      0.0011,      0.0156,      0.2010,   7715.6606,-419918.6875,   -923.1261,    549.1523,  25718.8672,
       1,     168,     141,       6,       1,       3,       1,     10.0000,      1.3971,     42.5514,    247.6988,     62.3362,      3.4953,      0.0000,     -0.0322,      1.7767,      0.1569,      5.5634,     11.1267,      1.3866,     28.7421,     57.4842,      0.0192,      0.0014,      0.0156,      0.2010,   7715.6606,-419855.9375,   -910.7356,    549.1567,  25718.8652,
       1,     168,     141,       7,       1,       3,       1,     10.0000,      1.3971,     42.5514,    247.6988,     62.3362,      3.4953,      0.0000,     -0.0323,      1.7924,      0.1603,      5.5634,     11.1267,      1.4161,     28.7421,     57.4842,      0.0192,      0.0014,      0.0156,      0.2010,   7715.6597,-420324.9375,   -911.0237,    549.1245,  25718.8672,
       1,     168,     141,       8,       1,       3,       1,     10.0000,      1.3971,     42.5514,    247.6988,     62.3362,      3.4953,      0.0170,     -0.0155,      0.3354,      0.1650,      5.5634,     11.1267,      1.4578,     28.7421,     57.4842,      0.0192,      0.0012,      0.0034,      0.2010,   7715.6606,-420384.9688,   -911.2396,    549.1204,  25718.8672,
       1,     168,     141,       9,       1,       3,       1,     10.0000,      1.3971,     42.5514,    247.6988,     62.3362,      3.4953,      0.1301,      0.0970,     14.0242,      0.1857,      5.5634,     11.1267,      1.6413,     28.7421,     57.4842,      0.0192,      0.0010,      0.1664,      0.2010,   7715.6606,-418550.9375,   -911.1080,    549.2462,  25718.8672,
       1,     168,     141,      10,       1,       3,       1,     10.0000,      1.3971,     42.5514,    247.6988,     62.3362,      3.4953,      0.1689,      0.1351,     10.9824,      0.2091,      5.5634,     11.1267,      1.8480,     28.7421,     57.4842,      0.0192,      0.0006,      0.2237,      0.2010,   7715.6606,-435672.0625,   -914.8440,    548.0708,  25718.8672,
       1,     168,     141,      11,       1,       3,       1,     10.0000,      1.3971,     42.5514,    247.6988,     62.3362,      3.4953,      0.1751,      0.1408,     12.2057,      0.2273,      5.5634,     11.1267,      2.0088,     28.7421,     57.4842,      0.0192,      0.0006,      0.2328,      0.2010,   7715.6606,-433318.2500,   -915.3115,    548.2333,  25718.8672,
       1,     168,     141,      12,       1,       3,       1,     10.0000,      1.3971,     42.5514,    247.6988,     62.3362,      3.4953,      0.1855,      0.1508,     15.1650,      0.2427,      5.5634,     11.1267,      2.1447,     28.7421,     57.4842,      0.0192,      0.0008,      0.2480,      0.2010,   7715.6606,-434657.5000,   -916.5225,    548.1415,  25718.8691,
